Name_RK	RAJ2000_RK	DEJ2000_RK	Type1_RK	Type2_RK	mag1_RK	Orb.Per	Distance_RK	5%_RK	95%_RK  	Name_DS	RAJ2000_DS	DEJ2000_DS	PM-RA_DS	PM-RAerr_DS	PM-Dec_DS	PM-Decerr_DS	Epoch_DS	l_DS	b_DS	Type_DS	Period_DS	Outburst_DS	Cluster_DS	Mag. Range_DS	Coord-Ref_DS	PM-Ref_DS	Type-Ref_DS	Chart-Ref_DS	Spect-Ref_DS	Period-Ref_DS	Other-Name_DS	IUE_DS	HST_DS	ARIEL5_DS	HEAO1_DS	HEAO2_DS	EXOSAT_DS	ROSAT_DS	GINGA_DS	ASCA_DS	EUVE_DS		Link_Name_SIMBAD 	Link_Coord_SIMBAD
V794 Aql,  20 17 34.0,  -03 39 51,  NL,  VY,  14.66,  0.153300,  653.30,  32.00,  37.52,  V794 Aql,  20 17 33.92,  -03 39 50.8,  -0.0437,  5,  -0.0111,  5,  2000,  40,  -21,  vy,  ,  ,  ,  13.7B-20.2B,  2004-106,  2004-106,  1995-41,  1982-03*,  1981-05S,  *,  499.1936,  Y,  Y,  ,  ,  Y,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V794 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=20 17 34.0++-03 39 51&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
BP Lyn,  09 03 08.9,  +41 17 48,  NL,  UX,  14.17,  0.152812,  698.57,  33.31,  38.12,  BP Lyn,  09 03 08.89,  +41 17 47.6,  0.00812,  0.0039,  -0.01942,  0.00389,  2002022,  180,  42,  ux,  0.152812,  ,  ,  14.5V- ,  2006-22,  2006-22,  1994-49,  1986-06,  1994-12S,  1996-70,  Lyn1,   PG 0859+415,  Y,  Y,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BP Lyn,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 03 08.9+++41 17 48&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AB Dra,  19 49 06.5,  +77 44 24,  DN,  UG,  14.73,  0.152000,  409.75,  7.16,  7.40,  AB Dra,  19 49 06.51,  +77 44 22.9,  -0.0069,  5,  -0.0223,  5,  2000,  110,  23,  ugz,  152,  ,  ,  12.3V-15.8V,  1987-28,  1987-28,  1995-41,  1983-12,  1983-12S,  1985-20,  90.1934,  Y,  ,  ,  ,  Y,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AB Dra,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 49 06.5+++77 44 24&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V999 Sgr,  18 00 05.6,  -27 33 14,  Nb,    ,  16.90,  0.151841,  5345.49,  2181.50,  4234.32,  V999 Sgr,  18 00 05.59,  -27 33 14.0,  ,  ,  ,  ,  ,  3,  -2,  nb,  ,  1910.,  ,  8.0p-17.4B,  C00002,  ,  1987-08,  1987-08,  1987-09S*,  ,  HD 163982,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V999 Sgr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 00 05.6++-27 33 14&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
LX And,  02 19 44.1,  +40 27 22,  DN,  UG,  15.73,  0.150974,  541.14,  31.69,  35.97,  LX And,  02 19 44.09,  +40 27 22.3,  -0.0041,  0.0059,  -0.0088,  0.0059,  2000,  141,  -19,  ug,  ,  ,  ,  13.5p-16.4p,  2004-105,  2004-105,  1999-52,  1982-16,  ,  ,  RRV-3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=LX And,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 19 44.1+++40 27 22&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V5113 Sgr,  18 10 10.4,  -27 45 33,  N ,    ,  19.01,  0.150015,  278.38,  53.42,  86.53,  V5113 Sgr,  18 10 10.42,  -27 45 35.2,  ,  ,  ,  ,  ,  4,  -4,  n,  ,  2003.71,  ,  9.0V-,  2003-68,  ,  2003-69,  A9999-99*,  2003-69X:,  ,  N Sgr 2003 No. 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V5113 Sgr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 10 10.4++-27 45 33&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
EF Tuc,  00 01 55.0,  -67 07 44,  DN,    ,  14.75,  0.150000,  1395.42,  71.22,  81.93,  EF Tuc,  00 01 55.10,  -67 07 43.3,  0.0128,  0.0058,  -0.0047,  0.0058,  2000,  310,  -49,  ug,  145,  ,  ,  12.4I-14.6I,  2004-105,  2004-105,  2002-120,  A9999-99,  2001-56S,  2003-87,  1RXS J0001-6707,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EF Tuc,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 01 55.0++-67 07 44&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
NGC 104-CV1,  00 24 04.3,  -72 04 58,  NL,  IP,   nan,  0.150000,  nan,  nan,  nan,  Tuc,  00 24 03.98,  -72 04 57.9,  ,  ,  ,  ,  ,  306,  -45,  cv,  ,  ,  G,  19.9V-,  2003-78,  ,  2003-78,  2003-78,  ,  *,  NGC 104-W42,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NGC 104-CV1,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 24 04.3++-72 04 58&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
NGC 6752-CV2,  19 10 52.0,  -59 58 56,  GC,  DN,   nan,  0.150000,  nan,  nan,  nan,  Pav,  19 10 51.86,  -59 58 56.6,  ,  ,  ,  ,  ,  336,  -26,  cv:,  ,  ,  G,  20.9V- ,  ICRS,  ,  1996-12,  1996-12,  ,  *,  NGC 6752-CV2,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NGC 6752-CV2,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 52.0++-59 58 56&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0749-0549,  07 49 10.4,  -05 49 26,  NL,  AM,  17.88,  0.150000,  1251.57,  261.63,  436.90,  Mon,  07 49 10.40,  -05 49 25.6,  ,  ,  ,  ,  ,  225,  10,  am,  0.15,  ,  ,  19.0B- ,  ICRS,  ,  1998-18,  1998-18,  1998-18S,  1998-18,  RX J0749.1-0549,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0749-0549,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=07 49 10.4++-05 49 26&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
LU Cam,  05 58 18.0,  +67 53 46,  NL,  SH,  16.45,  0.149969,  669.89,  38.40,  43.50,  LU Cam,  05 58 17.88,  +67 53 46.4,  -8,  1,  -6,  2,  2000,  146,  20,  ug,  0.15,  ,  ,  14.0p-17.0B,  2003-115,  2003-115,  2000-80,  2002-124,  2000-80S,  2004-86,  RX J0558+6753,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=LU Cam,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 58 18.0+++67 53 46&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AO Psc,  22 55 18.0,  -03 10 40,  NL,  IP,  13.23,  0.149627,  495.30,  16.66,  18.57,  AO Psc,  22 55 17.99,  -03 10 40.0,  0.0087,  0.0013,  -0.0204,  2,  2000,  69,  -53,  dq,  0.149626,  ,  ,  13.3V-15.0V,  2004-105,  2004-105,  1988-13,  1983-12,  1983-15S,  1988-24,  H 2252-035,  Y,  Y,  ,  Y,  Y,  Y,  Y,  Y,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AO Psc,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 55 18.0++-03 10 40&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V425 Cas,  23 03 46.6,  +53 17 15,  NL,  VY,  14.57,  0.149600,  909.84,  37.88,  42.56,  V425 Cas,  23 03 46.66,  +53 17 14.8,  ,  ,  ,  ,  ,  107,  -6,  vy,  0.1496,  ,  ,  14.5v-18v,  ICRS,  ,  1995-41,  1980-06,  1985-07S,  1983-25,  S 9712,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V425 Cas,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 03 46.6+++53 17 15&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1294 Tau,  04 00 37.3,  +06 22 46,  NL,  VY,  16.15,  0.149500,  1376.35,  251.65,  384.58,  Tau2,  04 00 37.23,  +06 22 46.3,  ,  ,  ,  ,  ,  184,  -33,  nl/dq:,  0.1495,  ,  ,  14.6V-15.5V,  ICRS,  ,  2001-54,  1984-12,  1993-03S,  2001-43,  KUV 03580+0614,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1294 Tau,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=04 00 37.3+++06 22 46&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
0220+0603,  02 23 01.6,  +06 16 52,  NL,  UX,  17.05,  0.149208,  756.05,  103.56,  134.10,  Cet,  02 23 01.6,  +06 16 51.7,  ,  ,  ,  ,  ,  160,  -50,  nl,  0.1492,  ,  ,  16.3B-19.3B,  2005-41,  ,  2005-41,  2005-41,  ,  2005-09,  HS 0220+0603,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=0220+0603,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 23 01.6+++06 16 52&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
0455+8315,  05 06 48.5,  +83 19 23,  NL,  VY,  15.07,  0.148724,  784.00,  28.49,  31.37,  Cep,  05 06 48.29,  +83 19 23.1,  ,  ,  ,  ,  ,  129,  24,  nl,  0.148728,  ,  ,  14.7V-,  ICRS,  ,  2002-63,  2005-41,  2002-63S,  2002-63,  HS 0455+8315,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=0455+8315,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 06 48.5+++83 19 23&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
VZ Sex,  09 44 31.7,  +03 58 05,  DN,  UG,   nan,  0.148700,  nan,  nan,  nan,  Sex,  09 44 31.70,  +03 58 05.6,  -0.01885,  0.0039,  -0.01767,  0.00389,  2001137,  232,  40,  dq,  0.1493,  ,  ,  12.5V-16.3B,  2006-22,  2006-22,  2003-10,  1998-23,  2000-80S,  2002-19,  RX J0944.5+0357,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=VZ Sex,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 44 31.7+++03 58 05&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
1813+6122,  18 14 29.6,  +61 23 35,  NL,  UX,  15.22,  0.148000,  810.01,  30.64,  31.11,  Dra,  18 14 29.83,  +61 23 34.5,  -2,  1,  -14,  2,  2000,  91,  28,  cv/nl,  0.1479,  ,  ,  -,  2003-115,  2003-115,  2005-09,  A9999-99,  ,  2005-09,  HS 1813+6122,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=1813+6122,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 29.6+++61 23 35&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V524 Hya,  09 20 09.5,  +00 42 45,  NL,  SW,  17.68,  0.147878,  3440.95,  1858.06,  4195.43,  Hya,  09 20 09.55,  +00 42 45.0,  -0.00259,  0.0039,  -0.01729,  0.00389,  1999219,  231,  33,  cv,  0.15,  ,  ,  17.5s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  2003-22,  SDSS J092009+004245,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V524 Hya,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 20 09.5+++00 42 45&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V2574 Oph,  17 38 45.5,  -23 28 19,  Na,  NS,  19.50,  0.147700,  -49.91,  0.01,  0.02,  V2574 Oph,  17 38 45.51,  -23 28 18.6,  ,  ,  ,  ,  ,  4,  4,  n,  ,  2004.28,  ,  10.3V-,  2004-18,  ,  2004-19,  A9999-99*,  2004-19X:,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V2574 Oph,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 38 45.5++-23 28 19&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
0506+7725,  05 13 36.5,  +77 28 44,  NL,  VY,  15.19,  0.147700,  995.87,  48.30,  53.97,  Cam,  05 13 36.54,  +77 28 42.8,  ,  ,  ,  ,  ,  135,  21,  vy,  0.1477,  ,  ,  15.1B-18.5B,  ICRS,  ,  2005-40,  2005-40,  2005-40S,  2005-40,  HS 0506+7725,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=0506+7725,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 13 36.5+++77 28 44&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V533 Her,  18 14 20.5,  +41 51 23,  Na,  DQ,  15.05,  0.147000,  1210.99,  70.82,  81.43,  V533 Her,  18 14 20.48,  +41 51 22.1,  3,  7,  6,  9,  1992973,  69,  24,  na,  147,  1963.10,  ,  3.0p-14.8B,  ICRS,  1965-04,  1987-08,  1987-08,  1983-12S,  2000-77,  ,  Y,  Y,  ,  ,  ,  Y,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V533 Her,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 20.5+++41 51 23&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
PX And,  00 30 05.8,  +26 17 27,  NL,  SW,  14.85,  0.146353,  815.45,  43.80,  51.40,  PX And,  00 30 05.81,  +26 17 26.5,  -11,  0.0027,  -0.0112,  0.0026,  2000,  117,  -36,  nl/vy,  0.146353,  ,  ,  15.0V-17.0V,  2004-105,  2004-105,  1992-32/1994-49,  1982-06,  1991-02S,  2002-131,  And1,   PG 0027+260,  Y,  ,  ,  ,  ,  Y,  Y,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=PX And,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 30 05.8+++26 17 27&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
Leo 5,  10 28 00.1,  +21 48 14,  DN,  ZC,  16.83,  0.146100,  1218.30,  283.61,  534.52,  Leo5,  10 28 00.11,  +21 48 13.2,  0.0121,  5,  -0.0051,  5,  2000,  214,  57,  nl,  ,  ,  ,  16.2V- ,  1987-28,  1987-28,  1990-25,  1990-25,  1997-07S,  ,  1H 1025+220,  ,  ,  ,  Y,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Leo 5,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 28 00.1+++21 48 14&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
IM Eri,  04 24 41.1,  -20 07 12,  NL,  UX,  11.76,  0.145635,  191.28,  2.33,  2.45,  IM Eri,  04 24 41.11,  -20 07 11.8,  0.0521,  3,  -0.0286,  0.0031,  2000,  217,  -41,  nl,  0.14562,  ,  ,  11.6B-13.0B,  2000-110,  2000-110,  2001-56,  A9999-99,  2001-56S,  2002-19,  EC 04224-2014,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=IM Eri,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=04 24 41.1++-20 07 12&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
CH CrB,  16 07 45.0,  +36 23 21,  NL,  UX,  18.84,  0.145500,  3224.05,  1552.90,  3862.36,  CrB,  16 07 45.02,  +36 23 20.7,  3,  0.00278,  -12,  0.00278,  2003323,  58,  48,  nl,  ,  ,  ,  18.1g-,  2006-05,  2006-22,  2006-05,  A9999-99,  2006-05S,  ,  SDSS J160745+362320,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CH CrB,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=16 07 45.0+++36 23 21&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V358 Aqr,  23 16 03.6,  -05 27 08,  NL,  AM,  18.63,  0.145452,  546.41,  155.50,  318.10,  Aqr5,  23 16 03.65,  -05 27 08.7,  ,  ,  ,  ,  ,  72,  -59,  am,  0.14545,  ,  ,  17.5B- ,  ICRS,  ,  1993-19,  A9999-99,  ,  2004-08,  RX J2316-0527,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V358 Aqr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 16 03.6++-05 27 08&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V500 Aql,  19 52 28.0,  +08 28 46,  Na,    ,  19.03,  0.145200,  2696.31,  1503.13,  4150.76,  V500 Aql,  19 52 28.03,  +08 28 46.8,  ,  ,  ,  ,  ,  48,  -9,  na,  0.1452,  1943.3,  ,  6.6p-17.8p,  ICRS,  ,  1987-08,  1987-08*,  1943-01X:,  1999-64,  S 3542,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V500 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 52 28.0+++08 28 46&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
CP Lac,  22 15 41.2,  +55 37 02,  Na,  SW,  15.66,  0.145143,  1172.74,  89.28,  106.42,  CP Lac,  22 15 41.09,  +55 37 01.3,  -0.0156,  5,  -0.0068,  5,  2000,  102,  -1,  na,  ,  1936.,  ,  2.1v-16.1B,  2004-106,  2004-106,  1987-08,  1987-08,  1996-14S,  *,  605.1936,  Y,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CP Lac,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 15 41.2+++55 37 02&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
RR Pic,  06 35 36.1,  -62 38 24,  Nb,  SW,  12.41,  0.145025,  511.83,  12.90,  13.07,  RR Pic,  06 35 36.07,  -62 38 24.3,  0.0046,  0.0019,  -0.0035,  0.0019,  2000,  272,  -26,  nb,  0.145025,  1925.44,  ,  1.0v-12.1B,  2004-105,  2004-105,  1987-08,  1987-08,  1977-03S,  1991-31,  He 3-15,  Y,  Y,  ,  ,  Y,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RR Pic,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=06 35 36.1++-62 38 24&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1007-2017,  10 07 34.6,  -20 17 33,  NL,  AM,  18.14,  0.144864,  998.25,  239.54,  460.82,  Hya,  10 07 34.64,  -20 17 32.4,  -6,  1,  0,  8,  2000,  259,  28,  am,  0.1458,  ,  ,  18.0V- ,  2003-115,  2003-115,  1999-05,  A9999-99,  1999-05S,  1999-05,  RX J1007-2016,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1007-2017,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 07 34.6++-20 17 33&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
VZ Scl,  23 50 09.2,  -26 22 53,  NL,  VY,  15.47,  0.144622,  562.07,  29.00,  32.66,  VZ Scl,  23 50 09.24,  -26 22 52.7,  25,  0.0038,  -0.0012,  0.0013,  1991.25,  33,  -74,  vy,  0.144622,  ,  ,  15.6V-18.1V,  2004-109,  2004-109,  1995-41,  1958-01,  1987-13S,  1975-07,  Ton S 120,  Y,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=VZ Scl,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 50 09.2++-26 22 53&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V751 Cyg,  20 52 12.8,  +44 19 26,  VY,  SW,  14.28,  0.144464,  775.55,  22.40,  23.31,  V751 Cyg,  20 52 12.78,  +44 19 26.1,  -0.0114,  0.0052,  -0.0012,  0.0052,  2000,  85,  0,  vy,  0.144464,  ,  ,  13.2V-16.V,  2004-105,  2004-105,  1995-41,  1958-02,  1995-18S,  2001-01,  SVS 1202,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V751 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=20 52 12.8+++44 19 26&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V647 Aur,  06 36 32.6,  +35 35 43,  NL,  IP,  16.01,  0.144440,  2404.29,  514.82,  927.82,  Aur,  06 36 32.55,  +35 35 43.3,  ,  ,  ,  ,  ,  179,  13,  dq,  0.1397,  ,  ,  15.7B-,  2005-44,  ,  2005-44,  2005-44,  2005-44S,  2005-44,  1RXS J063631+353537,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V647 Aur,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=06 36 32.6+++35 35 43&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
LN UMa,  10 04 34.7,  +66 29 15,  NL,  VY,  15.16,  0.144400,  975.16,  49.10,  55.12,  LN UMa,  10 04 34.63,  +66 29 14.5,  ,  ,  ,  ,  ,  144,  43,  vy,  0.1444,  ,  ,  15.1V-15.4V,  ICRS,  ,  1998-31,  1986-06,  1993-10S,  1998-31,  PG 1000+667,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=LN UMa,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 04 34.7+++66 29 15&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1101 Aql,  20 13 04.0,  +15 35 47,  DN,    ,  14.95,  0.144200,  718.91,  26.59,  28.18,  V1101 Aql,  20 13 04.07,  +15 35 46.8,  ,  ,  ,  ,  ,  56,  56,  ugz/cv:,  0.1442,  ,  ,  14.3V-14.7V,  ICRS,  ,  1982-03/1995-18,  1982-03,  1995-18S,  1998-80,  139.1940,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1101 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=20 13 04.0+++15 35 47&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
