 FI Cas, 00 06 09.96, +55 58 50.7,-21,5, -0.0048,5,2000,117,-6, ugSS, , , , 15.0p-18.5p, 2004-106, 2004-106, 1987-04/T00000, 1987-04, 2000-01S, , 230.1940, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 06 09.96+++55 58 50.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1440 Aql, 19 05 00.13, -07 08 30.8, 0.0007, 0.0011, -0.0006, 0.0011,2000,28,-6, nl:+ell, , , , 8.6V-, 2000-110, 2000-110, 1999-32, AHD, , , HIP 93724, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 05 00.13++-07 08 30.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1663 Aql, 19 05 12.50, +05 14 12.0, , , , , ,39,-1, n:, , 2005.44, , 10.5V-, 2005-54, , 2005-55*, A9999-99*, 2005-55X:, , ASAS 190512+0514.2, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 05 12.50+++05 14 12.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Aql, 19 05 36.7, +14 11 48., , , , , ,47,3, ug:, , , , 10.8p-13.p, C00005, , 1985-09*, 1987-14*, , , NSV 24685, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 05 36.7+++14 11 48.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1548 Aql, 19 07 28.42, +11 44 45.8, , , , , ,45,2, n, , 2001.27, , 10.8V-<18.V, 2001-22, , 2001-23, 2001-24*, 2001-23X, , TAV J1907+117, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 07 28.42+++11 44 45.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V841 Aql, 19 07 39.79, +10 29 43.7, , , , , ,44,1, n, , 1951., , 11.5p-<17.5p, C00002, , 1987-08, 1987-08*, 1999-09S*, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 07 39.79+++10 29 43.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V415 Lyr, 19 08 03.89, +31 23 55.5, , , , , ,63,10, ug:, , , , 14.8p-<17.0p, ICRS, , 1987-04, 1987-04, 1992-06S, , SVS 1640, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 08 03.89+++31 23 55.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1089 Sgr, 19 08 46.38, -17 21 46.7, , , , , ,19,-12, ug, , , , 13.8p-17p, 1998-79, , 1999-41*, 1999-41*, , , vG 136, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 08 46.38++-17 21 46.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V452 Lyr, 19 10 26.33, +43 28 55.0, , , , , ,74,15, UG:, , , , 17.6p-<18.5p, ICRS, , T00000, 1972-03, , , GR 252, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 26.33+++43 28 55.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 40.24, -59 58 42.3, , , , , ,336,-26, cv, , , G, 21.3B-, ICRS, , 2002-03, 2002-03, , , NGC 6752-CX3, , Y, , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 40.24++-59 58 42.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 40.49, -60 00 06.7, , , , , ,336,-26, cv, , , G, 23.6B-, ICRS, , 2002-03, 2002-03, , , NGC 6752-CX13, , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 40.49++-60 00 06.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 51.29, -59 59 05.9, , , , , ,336,-26, cv:, , , G, 19.0V-, ICRS, , 2002-03*, 2002-03, , , NGC 6752-CX5, , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 51.29++-59 59 05.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 51.37, -59 59 27.8, , , , , ,336,-26, cv, , , G, 22.7B-, ICRS, , 2002-03, 2002-03, , , NGC 6752-CX6, , Y, , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 51.37++-59 59 27.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 52.4, -59 59 06., , , , , ,336,-26, cv:, , , G, 21.7B-, 2002-03, , 2002-03*, 2002-03*, , , NGC 6752-CX11, , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 52.4++-59 59 06.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 54.83, -59 59 15.0, , , , , ,336,-26, cv, , , G, 19.9V-, ICRS, , 2002-03, 2002-03, , , NGC 6752-CX10, , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 54.83++-59 59 15.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 56.04, -59 57 47.2, , , , , ,337,-26, cv:, , , G, 22.0V-, ICRS, , 2002-03V, 2002-03, , , NGC 6752-CX15, , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 56.04++-59 57 47.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Pav, 19 10 56.35, -59 59 37.1, , , , , ,336,-26, cv, , , G, 19.4V-, ICRS, , 2002-03, 2002-03, , , NGC 6752-CX2, , Y, , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 56.35++-59 59 37.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V363 Sgr, 19 11 16.3, -29 50 00., , , , , ,8,-17, na, , 1927.59, , 8.8p-20j, C00003, , 1987-08, 1987-08:*, 1987-08X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 11 16.3++-29 50 00.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V369 Lyr, 19 11 55., +32 12 07., , , , , ,64,10, NA, , 1960.62, , 15.2p-<20p, C00001, , T00000, 1968-05*, , , SVS 1512, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 11 55.+++32 12 07.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1419 Aql, 19 13 06.80, +01 34 23.3, , , , , ,37,-4, na, , 1993.37, , 7.6p-<22r, 1993-17, , 1993-07, 1998-77, 1993-07X, , , , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 13 06.80+++01 34 23.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V352 Aql, 19 13 33.75, +02 18 13.2, , , , , , , , non-cv, , , , - , , , 1967-09*, , , , PK 37-3 3, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 13 33.75+++02 18 13.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Aql3, 19 15 54.72, -00 14 43.2, , , , , , , , non-ex, , , , -, , , 2005-47*, , , , NSV 11855, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 15 54.72++-00 14 43.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1378 Aql, 19 16 35.35, +03 43 19.3, , , , , ,39,-4, n, , 1984.92, , 10p-21p, C00002, , 1987-08, 1987-08, 1984-08X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 16 35.35+++03 43 19.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V356 Aql, 19 17 13.71, +01 43 21.7, , , , , ,37,-5, nb, , 1936.72, , 7.7p-18.3V, ICRS, , 1987-08, 1987-08, 1996-14S, , 618.1936, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 17 13.71+++01 43 21.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1301 Aql, 19 17 55.20, +04 47 18.3, , , , , ,40,-3, na, , 1975.42, , 10.3v-21p, C00002, , 1987-08, 1987-08, 1975-03X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 17 55.20+++04 47 18.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V605 Aql, 19 18 20.44, +01 46 59.5, , , , , , , , non-cv, , , , -, , , 1997-40*, , , , 7.1920, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 18 20.44+++01 46 59.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1336 Aql, 19 18 41.88, -05 14 11.4, , , , , , , , non-cv, , , , -, , , 2002-72*, , , , SVS 2270, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 18 41.88++-05 14 11.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V528 Aql, 19 19 19.12, +00 37 52.3,4,11,-18,6,2000,37,-5, na, , 1945.65, , 7.0p-19.2B, 2003-115, 2003-115, 1987-08, 1987-08*, 1945-01X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 19 19.12+++00 37 52.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V606 Aql, 19 20 24.3, -00 08 07., , , , , ,36,-6, na, , 1899.3, , 6.7p-17.3p, ICRS, , 1987-08, 1987-08*, 1987-08X:, , BD -0 3708a, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 20 24.3++-00 08 07.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V730 Sgr, 19 23 00.98, -28 29 37.5, -0.0034, 0.0107, -0.0085, 0.0107,1999389,10,-19, ug, , , , 12.8p-<17.5p, 2000-108, 2000-108, 1998-21, 1998-21, 1988-09S, , vG 36/HV 9622, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 00.98++-28 29 37.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1370 Aql, 19 23 21.10, +02 29 26.1, , , , , ,39,-6, n, , 1982.07, , 6 -19.5p, C00002, , 1987-08, 1987-08, 1996-14S, , , Y, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 21.10+++02 29 26.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 BF Cyg, 19 23 53.57, +29 40 29.1, , , , , , , , non-cv, , , , - , , , T00000*, , , , He 3-1747, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 53.57+++29 40 29.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1114 Cyg, 19 24 36.43, +28 26 10.5, , , , , ,62,5, ug, , , , 14.9p-<17p, ICRS, , 1987-04, 1987-04, , , 103.1906, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 24 36.43+++28 26 10.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1229 Aql, 19 24 44.52, +04 14 47.4, , , , , ,41,-5, na, , 1970.29, , 6.7v-19.4p, C00002, , 1987-08, 1987-08*, 1974-01X:, , , , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 24 44.52+++04 14 47.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Aql, 19 25 31.8, +02 47 32.3, , , , , ,39,-6, n::, , 1949., , -19p, 1988-14, , 1988-14, 1988-14*, , , NSV 12006, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 25 31.8+++02 47 32.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1233 Aql, 19 27 25.40, +02 23 03.5,4,1,-2,0,2000,39,-6, UG, , , , 15.5p-20p, 2003-115, 2003-115, T00000, 1969-05, 2003-15S, , S 10574, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 27 25.40+++02 23 03.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Aql, 19 27 56.46, +03 41 42.1, , , , , ,40,-6, UG:, , , , 14.6p-15.7p, ICRS, , T00002*, 1988-18*, , , NSV 24785, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 27 56.46+++03 41 42.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V868 Cyg, 19 29 04.5, +28 54 26., , , , , ,63,5, ugZ, , , , 14.3p-<17.8p, ICRS*, , 1987-04/T00000, 1987-04, 1999-08S, , VV 137, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 04.5+++28 54 26.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 NQ Vul, 19 29 14.72, +20 27 59.3, , , , , ,55,1, na, , 1976.81, , 6.0v-18.3B, ICRS, , 1987-08, 1987-08, 1996-14S, , , , Y, , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 14.72+++20 27 59.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1505 Cyg, 19 29 49.0, +28 32 54., , , , , ,63,5, UGZ, , , , 15.2p-<17.5p, ICRS, , T00000, 1967-05*, , , SVS 1532, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 49.0+++28 32 54.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V793 Cyg, 19 33 06.2, +33 15 37., , , , , ,67,6, ugSS, , , , 14.4p-<18.5p, ICRS, , 1987-04/T00000, 1987-04, , , VV 62, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 33 06.2+++33 15 37.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 HN Cyg, 19 33 39.96, +28 56 14.1, , , , , , , , non-cv, , , , - , , , 1990-23*, , , , 294.1929, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 33 39.96+++28 56 14.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 EY Aql, 19 34 44.52, +15 01 51.6, , , , , ,51,-2, na:, , 1926.7, , 10.5p-20.0r, C00002, , 1987-08, 1987-08, , , SVS 202, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 34 44.52+++15 01 51.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V905 Cyg, 19 35 05.62, +30 34 23.7, , , , , ,65,4, ug, , , , 16.5p-<18.1p, ICRS, , 1987-04, 1987-04, , , VV 138, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 05.62+++30 34 23.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V607 Aql, 19 35 25.53, +00 42 41.0, , , , , , , , non-cv, , , , - , , , 1987-08*, , , , 31.1905/IRC 00445, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 25.53+++00 42 41.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 BZ Aql, 19 35 29.03, -01 44 18.4, , , , , , ,-11, non-cv, , , , -, , , T00000*, , , , HV 3799, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 29.03++-01 44 18.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V991 Aql, 19 35 34.84, +06 33 45.8, -0.0104,6, 0.0068,6,2000,44,-7, ugz, , , , 14.p-16.p, 2004-105, 2004-105, 1983-21, 1964-01, , , S 8125, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 34.84+++06 33 45.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Cyg3, 19 38 10.22, +35 51 26.9, , , , , , , , non-cv, , , , - , , , 1999-09*, , , , NSV 12245, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 38 10.22+++35 51 26.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1289 Aql, 19 38 42.18, +12 16 30.2, , , , , , ,-4, non-cv:, , , , 13p-<15.5p, ICRS, , 1995-18*, 1904-01, 1995-18S, , 67.1903, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 38 42.18+++12 16 30.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 SS Sge, 19 39 08.38, +16 42 39.8, , , , , , , , non-cv, , , , - , , , 1987-08*, , , , SVS 81, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 08.38+++16 42 39.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 HS Sge, 19 39 22.02, +18 07 53.9, , , , , ,54,-2, na, , 1977.02, , 7.0p-20.7B, C00002, , 1987-08, 1987-08*, 1977-02X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 22.02+++18 07 53.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 19 39 41.92, -30 55 45.9, , , , , ,9,-23, cv, , , G, -, 2006-06, , 2006-06, , , , NGC 6809-9, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 41.92++-30 55 45.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Cyg, 19 39 52., +38 17 17., , , , , , , , non-ex, , , , -, , , 1994-55*, , , , NSV 24843, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 52.+++38 17 17.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 19 40 08.59, -30 58 51.1, , , , , ,9,-23, ug, , , G, 19.0V-21.9V, 2005-21, , 2005-21, 2005-21*, , , NGC 6809 CV1, , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 40 08.59++-30 58 51.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 FY Vul, 19 41 39.95, +21 45 59.0, , , , , ,58,-1, ugz, , , , 13.4B-15.3B, ICRS, , 1982-03, 1982-03, 1995-18S, , 122.1940, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 41 39.95+++21 45 59.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V890 Aql, 19 42 53.0, +01 25 27., , , , , , , , non-ex, , 1946., , - , , , 1987-08*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 42 53.0+++01 25 27.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr1, 19 43 57., -40 26 , , , , , ,359,-26, n::, , , , - , C00003, , 1987-08, 1987-08:*, , , NSV 12329, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 43 57.++-40 26 &CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1285 Cyg, 19 44 49.56, +35 59 34.8, , , , , , , , non-cv, , , , - , , , 1987-03*, , , , VV 255, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 44 49.56+++35 59 34.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 LU Vul, 19 45 35.27, +28 35 29.1, , , , , ,64,2, na, , 1968.56, , 9.5p-<21p, C00003, , 1987-08, 1987-08:*, 1969-01X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 45 35.27+++28 35 29.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Aql, 19 46 16.35, -04 44 57.1, , , , , ,35,-14, cv, , , , 19.0B- , ICRS, , 1998-18, 1998-18, 1998-18S, , RX J1946.2-0444, , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 46 16.35++-04 44 57.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 CK Vul, 19 47 38.0, +27 18 48., , , , , ,63,1, nb, , 1670., , 2.6v-20.7v, 1982-09, , 1982-09*, 1982-09*, 1982-09S:, , BD +26 3670a, Y, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 47 38.0+++27 18 48.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 LV Vul, 19 48 00.52, +27 10 19.3, , , , , ,63,1, na, , 1968.29, , 5.2v-16.6B, C00002, , 1987-08, 1987-08, 1996-14S, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 48 00.52+++27 10 19.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1153 Cyg, 19 48 14.49, +34 52 01.3,18,1,2,1,2000,70,4, ugSS, , , , 16.4p-<19p, 2003-115, 2003-115, 1987-04/T00000, 1966-03, , , VV 168, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 48 14.49+++34 52 01.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1449 Cyg, 19 49 16.58, +34 10 48.6, , , , , ,69,4, ugSS, , , , 15.5p-<17.0p, ICRS, , 1987-04/T00000, 1987-04*, , , GR 217, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 49 16.58+++34 10 48.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
